@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N50-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute K37 numeric
@attribute K38 numeric
@attribute K39 numeric
@attribute K40 numeric
@attribute K41 numeric
@attribute K42 numeric
@attribute K43 numeric
@attribute K44 numeric
@attribute K45 numeric
@attribute K46 numeric
@attribute K47 numeric
@attribute K48 numeric
@attribute K49 numeric
@attribute K50 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
71.014083,-64.08588,-71.014083,-32.908965,-27.712813,46.765372,25.980762,38.105118,-15.588457,-29.444864,48.497423,84.87049,22.51666,43.30127,74.478185,-55.425626,112.583302,124.707658,-13.856406,55.425626,83.138439,-110.851252,8.660254,-10.392305,36.373067,15.588457,5.196152,65.817931,57.157677,-29.444864,-32.908965,27.712813,22.51666,64.08588,93.530744,-1.732051,-8.660254,169.740979,-5.196152,27.712813,-171.47303,-117.779455,103.923048,-53.693575,74.478185,-22.51666,131.635861,-1.732051,-36.373067,20.78461,5
71.014083,-43.30127,-6.928203,-8.660254,32.908965,50.229473,0,17.320508,-3.464102,24.248711,57.157677,25.980762,95.262794,51.961524,64.08588,19.052559,110.851252,65.817931,-45.033321,8.660254,62.353829,-13.856406,1.732051,36.373067,84.87049,-15.588457,-10.392305,15.588457,-13.856406,-46.765372,-12.124356,-34.641016,74.478185,43.30127,98.726896,-6.928203,10.392305,150.68842,-1.732051,81.406388,-187.061487,-140.296115,76.210236,-57.157677,81.406388,5.196152,133.367912,53.693575,-43.30127,58.889727,7
84.87049,8.660254,-32.908965,-31.176915,-58.889727,58.889727,12.124356,-5.196152,-6.928203,53.693575,41.569219,38.105118,51.961524,43.30127,-10.392305,-39.837169,221.702503,69.282032,-45.033321,29.444864,32.908965,-41.569219,69.282032,15.588457,69.282032,-27.712813,-31.176915,1.732051,17.320508,-22.51666,-34.641016,-0,19.052559,53.693575,91.798693,-3.464102,-64.08588,138.564065,31.176915,24.248711,-67.549981,-91.798693,41.569219,-65.817931,95.262794,64.08588,112.583302,-20.78461,-58.889727,-34.641016,9
93.530744,-45.033321,-88.334591,-1.732051,-29.444864,43.30127,1.732051,12.124356,-6.928203,8.660254,0,91.798693,69.282032,48.497423,24.248711,-32.908965,110.851252,88.334591,8.660254,72.746134,83.138439,-109.119201,10.392305,19.052559,48.497423,-1.732051,-39.837169,38.105118,31.176915,5.196152,-3.464102,46.765372,45.033321,74.478185,103.923048,5.196152,-1.732051,187.061487,20.78461,43.30127,-209.578148,-128.17176,79.674337,-55.425626,103.923048,13.856406,88.334591,27.712813,-27.712813,41.569219,5
36.373067,19.052559,-36.373067,-71.014083,-46.765372,-29.444864,-8.660254,-3.464102,98.726896,38.105118,91.798693,74.478185,64.08588,20.78461,-10.392305,-6.928203,12.124356,81.406388,31.176915,67.549981,90.066642,-50.229473,36.373067,24.248711,24.248711,22.51666,-69.282032,38.105118,34.641016,53.693575,-25.980762,-60.621778,90.066642,-0,105.655099,20.78461,-76.210236,112.583302,62.353829,27.712813,-166.276878,-46.765372,-31.176915,-145.492268,74.478185,83.138439,116.047404,1.732051,-58.889727,-3.464102,4
71.014083,5.196152,-36.373067,-58.889727,-12.124356,98.726896,1.732051,15.588457,29.444864,31.176915,53.693575,98.726896,48.497423,53.693575,-5.196152,-15.588457,135.099963,62.353829,-24.248711,77.942286,121.243557,-90.066642,71.014083,58.889727,51.961524,-19.052559,-10.392305,24.248711,36.373067,-34.641016,-36.373067,-29.444864,32.908965,64.08588,110.851252,-6.928203,-67.549981,140.296115,10.392305,51.961524,-122.975607,-110.851252,84.87049,-98.726896,100.458947,10.392305,119.511506,8.660254,-77.942286,5.196152,8
81.406388,-13.856406,-27.712813,-53.693575,-3.464102,55.425626,13.856406,5.196152,12.124356,53.693575,76.210236,93.530744,98.726896,39.837169,-15.588457,-36.373067,126.439709,90.066642,-22.51666,79.674337,117.779455,-93.530744,50.229473,50.229473,48.497423,15.588457,-5.196152,62.353829,51.961524,-3.464102,-22.51666,-51.961524,51.961524,65.817931,117.779455,20.78461,-76.210236,176.669182,38.105118,67.549981,-157.616623,-88.334591,128.17176,-116.047404,88.334591,19.052559,157.616623,20.78461,-62.353829,10.392305,8
27.712813,8.660254,6.928203,-98.726896,-77.942286,12.124356,45.033321,15.588457,31.176915,60.621778,81.406388,67.549981,62.353829,31.176915,-46.765372,-36.373067,41.569219,81.406388,50.229473,91.798693,34.641016,-71.014083,25.980762,38.105118,48.497423,57.157677,1.732051,-5.196152,43.30127,67.549981,-10.392305,-22.51666,107.38715,57.157677,53.693575,31.176915,-84.87049,90.066642,20.78461,50.229473,-155.884573,-53.693575,-8.660254,-109.119201,91.798693,13.856406,46.765372,-31.176915,-55.425626,-22.51666,4
126.439709,-25.980762,-6.928203,13.856406,-32.908965,22.51666,-8.660254,-57.157677,15.588457,50.229473,60.621778,69.282032,107.38715,41.569219,-0,15.588457,152.420471,76.210236,-55.425626,20.78461,83.138439,-55.425626,46.765372,43.30127,34.641016,-10.392305,-15.588457,53.693575,41.569219,-55.425626,-48.497423,22.51666,1.732051,15.588457,96.994845,34.641016,-76.210236,140.296115,39.837169,64.08588,-98.726896,-98.726896,107.38715,-20.78461,53.693575,17.320508,91.798693,55.425626,-91.798693,-39.837169,9
93.530744,-25.980762,-48.497423,-32.908965,-72.746134,3.464102,10.392305,-6.928203,8.660254,10.392305,50.229473,32.908965,74.478185,48.497423,-15.588457,19.052559,154.152522,43.30127,-25.980762,15.588457,5.196152,-32.908965,1.732051,32.908965,10.392305,5.196152,-57.157677,-27.712813,-10.392305,-1.732051,15.588457,12.124356,6.928203,77.942286,34.641016,5.196152,-45.033321,143.760217,72.746134,32.908965,-129.903811,-93.530744,32.908965,-71.014083,69.282032,5.196152,150.68842,-25.980762,-29.444864,-53.693575,0
109.119201,-3.464102,-39.837169,-22.51666,-31.176915,10.392305,-12.124356,-8.660254,3.464102,86.60254,81.406388,84.87049,100.458947,46.765372,-13.856406,-27.712813,164.544827,76.210236,-13.856406,93.530744,98.726896,-67.549981,74.478185,39.837169,22.51666,3.464102,-20.78461,51.961524,24.248711,27.712813,-12.124356,-38.105118,19.052559,51.961524,109.119201,45.033321,-64.08588,178.401233,41.569219,36.373067,-109.119201,-72.746134,121.243557,-116.047404,100.458947,74.478185,121.243557,-1.732051,-46.765372,-17.320508,8
109.119201,19.052559,-46.765372,-25.980762,-38.105118,55.425626,-0,13.856406,17.320508,74.478185,32.908965,31.176915,69.282032,38.105118,10.392305,-13.856406,188.793538,65.817931,-0,60.621778,53.693575,-22.51666,69.282032,22.51666,64.08588,-50.229473,-45.033321,29.444864,38.105118,-6.928203,-20.78461,12.124356,-10.392305,53.693575,88.334591,15.588457,-57.157677,164.544827,48.497423,15.588457,-76.210236,-77.942286,29.444864,-64.08588,93.530744,45.033321,102.190998,3.464102,-62.353829,-17.320508,9
103.923048,25.980762,-22.51666,-38.105118,19.052559,51.961524,-17.320508,17.320508,15.588457,84.87049,27.712813,55.425626,84.87049,36.373067,17.320508,-15.588457,117.779455,57.157677,-5.196152,114.315353,122.975607,-45.033321,60.621778,57.157677,22.51666,-31.176915,-10.392305,43.30127,27.712813,20.78461,-8.660254,-20.78461,29.444864,39.837169,83.138439,5.196152,-53.693575,157.616623,27.712813,34.641016,-112.583302,-83.138439,102.190998,-88.334591,86.60254,32.908965,102.190998,51.961524,-69.282032,12.124356,8
102.190998,-1.732051,-55.425626,-19.052559,-43.30127,-34.641016,-1.732051,-6.928203,46.765372,20.78461,60.621778,53.693575,98.726896,45.033321,1.732051,24.248711,135.099963,58.889727,-27.712813,38.105118,32.908965,-36.373067,6.928203,34.641016,13.856406,-6.928203,-72.746134,-36.373067,12.124356,-1.732051,27.712813,17.320508,12.124356,62.353829,71.014083,12.124356,-58.889727,148.956369,83.138439,32.908965,-98.726896,-88.334591,29.444864,-86.60254,67.549981,13.856406,155.884573,-12.124356,-60.621778,-62.353829,0
117.779455,36.373067,-29.444864,-86.60254,-41.569219,41.569219,-20.78461,10.392305,-19.052559,129.903811,67.549981,57.157677,-10.392305,79.674337,36.373067,-6.928203,91.798693,53.693575,81.406388,136.832014,29.444864,-65.817931,41.569219,-8.660254,-15.588457,15.588457,46.765372,43.30127,20.78461,88.334591,55.425626,10.392305,20.78461,6.928203,55.425626,19.052559,-60.621778,98.726896,-77.942286,29.444864,-117.779455,-1.732051,17.320508,-145.492268,90.066642,58.889727,29.444864,-77.942286,-64.08588,12.124356,1
86.60254,-13.856406,-27.712813,-77.942286,-27.712813,17.320508,10.392305,15.588457,5.196152,102.190998,64.08588,31.176915,62.353829,45.033321,10.392305,6.928203,124.707658,74.478185,-5.196152,41.569219,46.765372,-34.641016,-1.732051,-22.51666,58.889727,24.248711,-27.712813,51.961524,64.08588,-3.464102,32.908965,-79.674337,36.373067,34.641016,129.903811,31.176915,-51.961524,131.635861,-36.373067,25.980762,-128.17176,-24.248711,-1.732051,-140.296115,50.229473,24.248711,128.17176,-71.014083,-48.497423,-12.124356,2
100.458947,-41.569219,-20.78461,-76.210236,-34.641016,25.980762,15.588457,6.928203,-5.196152,112.583302,46.765372,3.464102,50.229473,38.105118,-29.444864,19.052559,143.760217,51.961524,-32.908965,6.928203,27.712813,-27.712813,-10.392305,3.464102,67.549981,17.320508,-36.373067,15.588457,31.176915,-25.980762,-19.052559,-27.712813,-6.928203,12.124356,103.923048,43.30127,-20.78461,166.276878,-24.248711,-10.392305,-57.157677,-31.176915,12.124356,-93.530744,29.444864,32.908965,74.478185,-27.712813,-24.248711,-43.30127,3
32.908965,-1.732051,-62.353829,-50.229473,-19.052559,17.320508,10.392305,6.928203,51.961524,32.908965,50.229473,91.798693,145.492268,74.478185,-31.176915,-27.712813,117.779455,81.406388,27.712813,105.655099,36.373067,-17.320508,3.464102,27.712813,74.478185,24.248711,-10.392305,1.732051,58.889727,8.660254,-45.033321,15.588457,91.798693,65.817931,22.51666,-22.51666,-39.837169,181.865335,34.641016,25.980762,-121.243557,-102.190998,-5.196152,-117.779455,88.334591,51.961524,129.903811,24.248711,-1.732051,-43.30127,4
95.262794,-27.712813,-53.693575,-15.588457,-51.961524,19.052559,-12.124356,-19.052559,24.248711,-10.392305,55.425626,100.458947,58.889727,65.817931,32.908965,-22.51666,140.296115,105.655099,1.732051,48.497423,76.210236,-81.406388,48.497423,1.732051,38.105118,-6.928203,-10.392305,27.712813,50.229473,-45.033321,-60.621778,58.889727,19.052559,64.08588,32.908965,5.196152,-55.425626,150.68842,64.08588,17.320508,-110.851252,-102.190998,41.569219,-34.641016,95.262794,-10.392305,93.530744,12.124356,-67.549981,-20.78461,5
105.655099,-27.712813,-83.138439,-67.549981,-79.674337,-20.78461,19.052559,39.837169,-19.052559,79.674337,34.641016,79.674337,62.353829,69.282032,-48.497423,-50.229473,133.367912,51.961524,72.746134,128.17176,55.425626,-65.817931,19.052559,43.30127,27.712813,55.425626,-32.908965,45.033321,20.78461,124.707658,19.052559,17.320508,22.51666,64.08588,72.746134,20.78461,-51.961524,192.25764,-17.320508,-8.660254,-178.401233,-57.157677,45.033321,-157.616623,64.08588,60.621778,98.726896,-67.549981,-13.856406,-12.124356,6
39.837169,6.928203,31.176915,-29.444864,12.124356,71.014083,20.78461,48.497423,-24.248711,48.497423,38.105118,45.033321,81.406388,31.176915,27.712813,-43.30127,173.205081,77.942286,0,32.908965,31.176915,-13.856406,65.817931,103.923048,62.353829,-10.392305,38.105118,79.674337,29.444864,8.660254,-34.641016,-19.052559,50.229473,39.837169,57.157677,-8.660254,-62.353829,136.832014,20.78461,20.78461,-96.994845,-86.60254,69.282032,-65.817931,105.655099,3.464102,90.066642,27.712813,-64.08588,38.105118,7
24.248711,6.928203,-3.464102,-79.674337,-17.320508,45.033321,53.693575,5.196152,22.51666,62.353829,55.425626,27.712813,86.60254,1.732051,-10.392305,-62.353829,100.458947,102.190998,39.837169,36.373067,50.229473,-46.765372,15.588457,-3.464102,72.746134,1.732051,34.641016,65.817931,55.425626,58.889727,-62.353829,-0,74.478185,48.497423,76.210236,46.765372,-22.51666,119.511506,-17.320508,62.353829,-145.492268,-34.641016,32.908965,-116.047404,19.052559,-32.908965,60.621778,-31.176915,-41.569219,1.732051,8
91.798693,36.373067,-58.889727,-51.961524,-22.51666,39.837169,-24.248711,3.464102,22.51666,19.052559,45.033321,27.712813,65.817931,27.712813,24.248711,-27.712813,174.937132,98.726896,-12.124356,65.817931,50.229473,-41.569219,46.765372,-3.464102,58.889727,-53.693575,-27.712813,46.765372,5.196152,-15.588457,-20.78461,-5.196152,-5.196152,31.176915,86.60254,5.196152,-27.712813,180.133284,34.641016,17.320508,-109.119201,-67.549981,31.176915,-93.530744,74.478185,71.014083,124.707658,-15.588457,-12.124356,8.660254,9
71.014083,-25.980762,-55.425626,-8.660254,-60.621778,-27.712813,10.392305,-12.124356,13.856406,32.908965,13.856406,32.908965,102.190998,34.641016,-12.124356,-8.660254,155.884573,62.353829,-13.856406,13.856406,17.320508,-10.392305,-12.124356,6.928203,20.78461,5.196152,-50.229473,-0,20.78461,27.712813,-6.928203,19.052559,-3.464102,50.229473,36.373067,15.588457,-25.980762,140.296115,50.229473,6.928203,-112.583302,-76.210236,39.837169,-76.210236,38.105118,19.052559,114.315353,-20.78461,6.928203,-50.229473,0
91.798693,6.928203,-29.444864,-62.353829,-48.497423,-6.928203,-0,-3.464102,-31.176915,95.262794,76.210236,60.621778,-5.196152,58.889727,48.497423,-32.908965,83.138439,79.674337,46.765372,71.014083,-3.464102,-74.478185,22.51666,-34.641016,-31.176915,43.30127,39.837169,51.961524,41.569219,69.282032,53.693575,-3.464102,17.320508,27.712813,64.08588,20.78461,-45.033321,76.210236,-90.066642,22.51666,-98.726896,-0,58.889727,-112.583302,55.425626,27.712813,81.406388,-122.975607,-55.425626,-12.124356,1
105.655099,36.373067,-77.942286,-119.511506,-10.392305,65.817931,19.052559,53.693575,-19.052559,76.210236,10.392305,27.712813,71.014083,53.693575,-17.320508,-1.732051,190.525589,58.889727,12.124356,95.262794,15.588457,-62.353829,15.588457,-6.928203,109.119201,-8.660254,-15.588457,48.497423,41.569219,6.928203,41.569219,-22.51666,10.392305,51.961524,109.119201,6.928203,-24.248711,180.133284,-5.196152,43.30127,-131.635861,-74.478185,-3.464102,-100.458947,121.243557,-12.124356,88.334591,-46.765372,-62.353829,10.392305,2
103.923048,-20.78461,-32.908965,-65.817931,-27.712813,57.157677,13.856406,43.30127,1.732051,126.439709,-0,22.51666,86.60254,29.444864,-19.052559,-3.464102,133.367912,43.30127,-12.124356,43.30127,81.406388,-51.961524,10.392305,19.052559,64.08588,-5.196152,-5.196152,38.105118,69.282032,-0,-25.980762,-1.732051,-13.856406,25.980762,96.994845,38.105118,-34.641016,148.956369,-39.837169,17.320508,-84.87049,-81.406388,51.961524,-46.765372,32.908965,-1.732051,48.497423,-12.124356,-45.033321,-43.30127,3
45.033321,19.052559,-58.889727,-50.229473,-13.856406,39.837169,-10.392305,17.320508,22.51666,1.732051,27.712813,72.746134,135.099963,69.282032,-8.660254,-25.980762,169.740979,86.60254,8.660254,81.406388,36.373067,-6.928203,29.444864,72.746134,83.138439,0,6.928203,38.105118,20.78461,-12.124356,-36.373067,31.176915,74.478185,48.497423,48.497423,-46.765372,-45.033321,190.525589,13.856406,19.052559,-110.851252,-117.779455,20.78461,-102.190998,95.262794,57.157677,138.564065,10.392305,-32.908965,-15.588457,4
126.439709,-20.78461,-71.014083,-15.588457,-83.138439,15.588457,-32.908965,-3.464102,-3.464102,6.928203,17.320508,60.621778,39.837169,34.641016,34.641016,-12.124356,129.903811,105.655099,-3.464102,53.693575,39.837169,-72.746134,57.157677,13.856406,17.320508,-3.464102,-17.320508,34.641016,19.052559,-31.176915,-10.392305,67.549981,-20.78461,50.229473,38.105118,15.588457,-32.908965,135.099963,55.425626,-0,-69.282032,-86.60254,81.406388,13.856406,67.549981,25.980762,88.334591,17.320508,-55.425626,-51.961524,5
71.014083,-17.320508,-95.262794,-51.961524,-48.497423,-41.569219,8.660254,72.746134,1.732051,50.229473,10.392305,60.621778,74.478185,67.549981,-48.497423,-69.282032,140.296115,48.497423,41.569219,109.119201,22.51666,-31.176915,0,3.464102,65.817931,13.856406,-58.889727,34.641016,25.980762,88.334591,15.588457,13.856406,5.196152,60.621778,51.961524,15.588457,-3.464102,211.310199,22.51666,-29.444864,-122.975607,-50.229473,1.732051,-135.099963,51.961524,58.889727,76.210236,-32.908965,22.51666,3.464102,6
39.837169,3.464102,27.712813,-38.105118,15.588457,100.458947,-12.124356,13.856406,-22.51666,5.196152,34.641016,22.51666,117.779455,20.78461,69.282032,-67.549981,185.329436,140.296115,-15.588457,57.157677,105.655099,-24.248711,72.746134,48.497423,95.262794,-41.569219,48.497423,83.138439,34.641016,-17.320508,-50.229473,-29.444864,57.157677,31.176915,91.798693,-10.392305,-41.569219,174.937132,-10.392305,48.497423,-140.296115,-100.458947,91.798693,-74.478185,88.334591,25.980762,105.655099,27.712813,-45.033321,84.87049,7
58.889727,0,-36.373067,-81.406388,-41.569219,27.712813,48.497423,8.660254,-8.660254,107.38715,64.08588,46.765372,74.478185,20.78461,-46.765372,-74.478185,143.760217,88.334591,62.353829,71.014083,74.478185,-50.229473,53.693575,38.105118,46.765372,17.320508,32.908965,72.746134,45.033321,105.655099,-38.105118,-25.980762,57.157677,58.889727,98.726896,45.033321,-58.889727,131.635861,-65.817931,38.105118,-157.616623,-24.248711,76.210236,-157.616623,32.908965,29.444864,93.530744,-72.746134,-50.229473,-20.78461,8
105.655099,6.928203,-55.425626,-19.052559,-36.373067,25.980762,3.464102,-22.51666,10.392305,55.425626,27.712813,24.248711,69.282032,34.641016,12.124356,-27.712813,181.865335,116.047404,-13.856406,64.08588,62.353829,-20.78461,39.837169,31.176915,34.641016,-39.837169,-19.052559,62.353829,19.052559,-13.856406,-34.641016,50.229473,-3.464102,41.569219,77.942286,15.588457,-41.569219,185.329436,20.78461,13.856406,-105.655099,-86.60254,95.262794,-79.674337,46.765372,46.765372,116.047404,15.588457,-43.30127,-20.78461,9
81.406388,5.196152,-50.229473,-6.928203,-20.78461,3.464102,10.392305,1.732051,58.889727,10.392305,43.30127,43.30127,121.243557,38.105118,12.124356,29.444864,121.243557,48.497423,-34.641016,31.176915,38.105118,-62.353829,-1.732051,39.837169,43.30127,12.124356,-51.961524,-32.908965,38.105118,-20.78461,1.732051,31.176915,39.837169,46.765372,50.229473,0,-55.425626,129.903811,88.334591,57.157677,-86.60254,-114.315353,39.837169,-53.693575,90.066642,-3.464102,148.956369,12.124356,-24.248711,-50.229473,0
102.190998,25.980762,-34.641016,-90.066642,-48.497423,1.732051,13.856406,-1.732051,-43.30127,88.334591,74.478185,71.014083,13.856406,51.961524,39.837169,-48.497423,100.458947,102.190998,53.693575,86.60254,6.928203,-71.014083,38.105118,-13.856406,-17.320508,24.248711,41.569219,48.497423,22.51666,102.190998,31.176915,-1.732051,10.392305,15.588457,64.08588,12.124356,-50.229473,112.583302,-84.87049,22.51666,-112.583302,-8.660254,69.282032,-140.296115,65.817931,38.105118,77.942286,-102.190998,-83.138439,-12.124356,1
100.458947,43.30127,-65.817931,-131.635861,-20.78461,79.674337,6.928203,48.497423,-12.124356,84.87049,31.176915,12.124356,50.229473,51.961524,-17.320508,13.856406,183.597386,76.210236,-25.980762,84.87049,43.30127,-67.549981,-19.052559,-17.320508,107.38715,0,-27.712813,20.78461,22.51666,-46.765372,34.641016,-64.08588,27.712813,36.373067,126.439709,-5.196152,-27.712813,157.616623,1.732051,51.961524,-135.099963,-77.942286,-15.588457,-117.779455,86.60254,38.105118,128.17176,-39.837169,-50.229473,-3.464102,2
90.066642,27.712813,-67.549981,-65.817931,-5.196152,43.30127,25.980762,58.889727,5.196152,110.851252,6.928203,17.320508,86.60254,45.033321,-20.78461,-25.980762,126.439709,32.908965,39.837169,65.817931,45.033321,-38.105118,17.320508,-17.320508,88.334591,-25.980762,-12.124356,25.980762,69.282032,19.052559,-8.660254,-12.124356,-6.928203,41.569219,57.157677,25.980762,-36.373067,122.975607,-24.248711,8.660254,-86.60254,-50.229473,-1.732051,-84.87049,79.674337,8.660254,53.693575,-22.51666,-20.78461,-6.928203,3
46.765372,-27.712813,-48.497423,-84.87049,-53.693575,-6.928203,46.765372,19.052559,51.961524,62.353829,74.478185,57.157677,84.87049,77.942286,-38.105118,-12.124356,79.674337,83.138439,24.248711,93.530744,43.30127,-10.392305,-27.712813,36.373067,67.549981,65.817931,-10.392305,-24.248711,17.320508,25.980762,-29.444864,10.392305,105.655099,51.961524,20.78461,1.732051,-64.08588,157.616623,20.78461,13.856406,-161.080725,-93.530744,3.464102,-128.17176,95.262794,46.765372,112.583302,19.052559,3.464102,-64.08588,4
114.315353,-19.052559,-53.693575,-13.856406,-58.889727,-12.124356,-13.856406,13.856406,29.444864,17.320508,38.105118,48.497423,22.51666,46.765372,64.08588,-10.392305,109.119201,103.923048,-27.712813,62.353829,57.157677,-64.08588,48.497423,-22.51666,27.712813,0,-31.176915,13.856406,48.497423,-45.033321,-24.248711,64.08588,8.660254,48.497423,27.712813,5.196152,-31.176915,128.17176,60.621778,1.732051,-72.746134,-109.119201,57.157677,6.928203,100.458947,-6.928203,84.87049,31.176915,-81.406388,-27.712813,5
102.190998,-25.980762,-102.190998,-62.353829,-71.014083,-31.176915,20.78461,48.497423,-10.392305,74.478185,38.105118,72.746134,84.87049,72.746134,-55.425626,-41.569219,142.028166,55.425626,58.889727,119.511506,20.78461,-58.889727,-6.928203,36.373067,50.229473,65.817931,-51.961524,39.837169,24.248711,93.530744,12.124356,22.51666,29.444864,65.817931,69.282032,13.856406,-36.373067,218.238402,1.732051,-17.320508,-143.760217,-65.817931,17.320508,-155.884573,71.014083,86.60254,116.047404,-60.621778,19.052559,-34.641016,6
