@relation 'optdigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute -0.321input44-0.29input45-0.267input36-0.254input37+0.254input39... numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute -0.278input28+0.264input17+0.261input46-0.236input27+0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute 0.478input57-0.423input32-0.284input52+0.221input61-0.214input7... numeric
@attribute -0.531input48+0.411input64+0.223input35+0.193input63+0.171input34... numeric
@attribute -0.312input33+0.304input5-0.279input57-0.259input32+0.248input61... numeric
@attribute 0.287input29+0.257input34+0.252input26-0.245input46+0.226input61... numeric
@attribute 0.286input7+0.266input15-0.241input5-0.238input8-0.218input58... numeric
@attribute 0.385input17-0.37input49-0.358input25+0.238input5+0.224input57... numeric
@attribute '0.54 input17-0.53input25+0.254input49-0.193input57+0.154input8...' numeric
@attribute '-0.351input24+0.327input32+0.31 input10+0.271input8-0.217input50...' numeric
@attribute '0.363input52-0.358input12+0.243input54+0.22 input53-0.204input10...' numeric
@attribute -0.295input20+0.274input50-0.253input45-0.249input59+0.233input52... numeric
@attribute -0.298input24+0.266input13+0.243input50+0.242input32+0.242input8... numeric
@attribute -0.389input53-0.316input39+0.295input46-0.284input47-0.265input14... numeric
@attribute -0.359input50+0.247input19-0.215input26-0.214input55+0.212input39... numeric
@attribute 0.304input19-0.299input35+0.275input39-0.263input30+0.261input31... numeric
@attribute '-0.354input12+0.3  input13+0.264input7-0.238input20-0.23input31...' numeric
@attribute -0.305input20-0.299input44+0.279input53+0.275input29-0.235input24... numeric
@attribute 0.303input51-0.245input31-0.239input42+0.229input26+0.206input20... numeric
@attribute 0.447input56+0.324input30-0.255input64-0.244input48-0.238input39... numeric
@attribute -0.333input21+0.307input41-0.271input33-0.242input31+0.233input42... numeric
@attribute 0.496input41-0.304input33-0.295input49+0.243input63-0.235input10... numeric
@attribute 0.416input51+0.337input31+0.317input37+0.276input7-0.246input23... numeric
@attribute -0.31input41-0.289input4-0.281input54+0.249input60+0.216input61... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
2.259506,-1.628422,2.64477,-2.461425,1.005505,-0.673113,0.087788,-3.102089,0.133592,0.739991,-1.05837,-0.151224,-0.04671,0.107753,-0.114607,-0.131048,0.122166,-0.803409,-0.014704,0.525552,-0.266462,0.005644,-1.12663,-0.231427,-0.600312,-0.24751,0.160964,-0.709025,-0.353245,0.097526,0.071581,0.600888,-0.910736,-1.174974,0.304753,0.328062,0.189281,0.052319,-0.593627,0.663075,-0.026974,0.101562,0
-0.538068,-0.363543,2.830747,1.561225,-0.630921,1.027705,-1.577138,-0.699718,-0.862329,0.522913,1.109264,-0.095721,0.548047,-1.070036,-0.179386,-0.168548,-0.050216,-1.715591,-0.769575,-0.548831,0.257291,0.562383,0.607701,-0.300198,0.246239,-0.454927,0.358227,-0.901223,-0.424258,-0.400329,1.365421,-0.50648,-0.246309,1.121508,0.265824,0.487905,-0.069771,-0.271692,-0.101781,0.244124,0.613661,0.103232,9
-2.288137,1.667026,1.234517,-0.362454,0.805805,-1.406133,2.136809,-0.109068,-0.679488,-0.077447,-1.063892,-0.768463,-0.489108,0.335185,-0.365995,-0.440013,0.203654,0.209398,0.4583,0.672128,-0.964096,-0.117339,-0.824495,0.39121,0.785661,0.339636,-0.506495,-0.148978,0.172048,-1.166062,-0.526146,0.5911,0.519498,-0.398799,-0.148038,-0.321539,1.246299,-0.222172,-0.185531,0.126377,0.954537,-0.365348,5
-0.901798,1.22131,0.347137,-1.192387,0.369909,-2.0306,1.295907,1.839007,-0.927392,-1.186622,-1.247248,-0.94269,-0.654813,0.781534,-0.40596,1.054211,-0.535583,-0.121315,-0.095619,0.830896,-0.67451,0.583059,-0.116333,-0.335707,0.747078,0.162893,-0.481142,-0.141837,0.085632,0.158902,-0.127595,0.2188,0.593407,-0.530287,0.033634,1.458721,-0.410963,-0.158883,0.190684,-0.530457,1.650694,-0.065654,5
2.048549,-1.769899,0.842941,0.10897,0.130211,-1.472818,-0.724046,1.405894,-0.924912,-0.029158,-0.12589,-0.72089,-0.884491,-0.006052,-0.532525,0.747136,0.55264,-0.932436,-0.334808,0.583243,-1.146455,1.377352,-0.171438,0.090945,0.159199,0.640814,-0.374262,-0.119783,0.272163,1.367254,-1.040102,-0.16112,1.069311,-0.495192,-0.362984,1.294772,-0.110279,-0.313947,0.401507,-0.002657,-0.510871,0.190401,6
-0.039155,1.867303,1.705162,0.18112,1.794607,0.440799,0.92965,-1.512786,-1.77104,-0.273336,-2.84686,-1.153491,-1.575335,0.89794,-0.08517,-1.305474,0.60863,-0.495255,0.49974,0.593298,-2.348868,0.286851,-1.207883,1.482584,0.888951,0.80238,-0.435289,-0.952962,-1.395499,-0.605589,0.474712,0.189566,0.243816,-1.081539,0.680277,-1.336588,0.537209,0.83208,-0.921629,0.207896,-0.051906,-0.361858,5
0.515043,-2.160469,4.034712,-1.89524,1.681814,0.398666,0.557949,-2.350415,0.116416,1.192317,-0.712684,-0.361629,0.096312,0.220665,0.213737,-0.943482,-0.08744,-0.381317,0.517894,0.770892,0.330709,0.030078,-0.651362,0.462787,0.650069,-0.386774,0.408863,-0.292868,-0.902648,-0.514407,0.925527,-0.037096,-0.307558,-0.318861,-0.02767,-0.944539,-0.135004,0.208087,-0.166585,-0.268684,-0.015682,-0.122325,0
-2.560654,-0.691087,2.564351,0.93342,-0.001901,0.30659,-0.610173,-0.364014,-0.408605,0.442195,1.448973,-0.15142,0.51596,-0.605819,-0.18338,0.692858,0.657209,-2.164001,-0.379563,0.87069,-0.424989,0.433909,0.662288,-0.26201,0.186527,0.030389,0.089937,-0.499916,-0.238807,0.050375,1.660215,-1.044644,-0.506667,-0.260425,0.857728,-0.08314,0.346729,0.248401,0.253156,-0.389859,0.063458,-0.607095,9
-0.812383,0.334467,0.857424,0.273275,0.338451,-1.608368,-0.593736,-0.719076,-1.869334,-0.366489,0.40481,-0.467634,0.73498,-0.666395,-0.625677,0.828259,-0.390596,-2.817126,-0.91706,0.509354,-0.392014,0.010955,-0.292331,-0.768746,-0.499526,-0.090185,0.066861,-0.285171,-0.010113,0.23857,0.45987,0.665249,-0.067959,0.199874,0.409239,0.375295,0.659138,0.300869,0.745877,0.245352,0.340957,0.687141,8
-2.330434,0.21119,3.366515,2.196413,0.778423,0.010128,-0.211439,-0.627355,0.006419,0.217115,0.933723,0.876123,-0.427648,-0.918882,-0.772533,0.55794,0.605525,-0.009019,0.257192,0.625941,-0.60266,0.042299,-0.019739,-0.669862,-0.887997,0.345119,-0.261297,0.809073,0.582956,0.50806,-0.193006,0.082779,0.067303,-0.205333,0.827151,0.466834,-0.309066,-0.149521,0.837612,-0.652588,0.330279,0.193885,9
-0.934725,0.45154,-0.195763,1.01159,0.696344,-0.716829,-1.200228,0.109604,-1.313098,0.016306,0.564897,0.040729,1.117166,-0.764744,0.063613,-0.479092,0.087469,-0.994914,0.075542,0.445871,-0.468548,-0.300094,-1.433538,-1.146884,-0.322328,-0.206152,0.161463,-0.550538,-0.810556,0.376504,0.552567,1.279417,0.621388,0.859614,0.301593,0.383558,0.012826,0.212605,0.206803,-0.043596,0.01991,0.047034,8
4.029357,-0.291012,-1.622024,1.195861,1.186919,-1.058758,-0.685548,-0.12373,1.531828,0.955751,0.289062,0.05622,0.467765,0.411295,0.247404,0.52541,0.095661,-0.241083,-0.207834,0.086993,0.785047,-0.232913,-0.707189,0.382304,-0.939929,0.0394,0.683288,0.475391,-1.262777,-0.385973,0.381315,-1.082391,-0.023873,-0.761386,0.51037,0.068733,0.999392,-0.096289,0.233079,-0.031059,0.110615,-0.2111,4
2.325845,0.605689,-0.850486,5.279516,1.826163,-1.794099,1.768794,0.103579,0.675874,0.225027,-0.663916,0.584406,0.265386,-0.484135,-0.219024,0.153069,0.540238,-0.574719,-0.179818,0.408694,-0.593986,-0.379062,-1.012792,0.137623,-1.067267,-0.009498,0.082752,-0.146799,0.784049,0.14666,0.149131,-0.197778,-0.373471,-0.097706,-0.234602,-0.226531,0.420304,-0.102444,0.714582,-0.277976,0.567425,0.214709,1
5.365775,4.411795,0.947578,-1.849487,-4.391677,1.116457,2.975031,0.092969,-0.898174,-0.10623,-2.242639,0.812,-0.410124,1.255811,-0.685094,-0.432543,1.734737,-0.131616,0.36348,0.340008,0.252396,-0.374538,-0.195919,0.921989,-0.2122,-0.76641,0.639402,0.054897,-0.230956,-0.786105,0.191147,0.181481,-0.606052,-0.593425,0.913472,1.204169,0.178511,-0.007249,0.292028,-0.217597,-0.370275,-0.20034,7
1.718848,5.928774,-0.274929,-2.92177,-4.187691,0.168546,1.176187,-0.106795,-2.395106,-0.689623,-1.163911,0.982018,-1.081887,0.272668,-1.462222,0.012202,2.650497,-0.616989,0.66364,2.496368,-1.015668,1.083142,-0.967814,1.838978,-0.582661,-0.706531,0.911099,0.667098,-0.05854,-0.912014,0.545115,0.704078,-0.387723,0.668172,-0.163624,-0.104039,0.557026,0.177553,0.854331,-0.559711,-0.300912,0.195569,7
-3.321488,-0.147907,1.832458,1.685499,2.002756,1.133539,0.302082,0.295102,-1.697162,-0.028889,0.324504,-0.156801,-0.294638,0.12649,0.37545,-0.197233,-0.078362,-0.861887,0.174745,0.872119,-0.341768,-0.269823,0.80781,1.018346,0.0941,0.858437,-0.287303,-0.809714,-1.509673,1.175856,0.618409,0.331302,-0.669997,0.214788,0.23239,-0.210407,0.078288,-0.381391,-0.61094,0.032909,-0.056543,-0.291376,3
1.508101,2.543898,-0.269899,-0.09721,-0.913162,-1.749954,1.379871,0.782753,-1.156026,-0.343572,-1.695439,-1.222523,-1.373472,0.491415,-0.317797,-0.787929,1.510334,0.55417,0.596235,0.582058,-1.659846,1.076569,-1.096784,1.113567,1.269556,-0.792236,0.347384,-0.41224,-0.139305,0.105016,-0.268334,0.241131,-0.166734,-0.83846,1.379615,1.289891,-0.702822,0.000424,0.558995,-0.206494,1.098337,0.511128,5
1.323477,0.014533,-2.100097,3.619534,1.044197,-2.298512,2.129559,-0.306335,-0.109708,0.082164,-0.510452,0.295156,-0.038475,0.312872,-0.108224,0.784618,0.659423,0.424532,-0.452514,-0.025579,-0.256156,-0.404704,-0.252444,0.861081,-0.396587,0.217719,0.009311,-0.760141,-0.240357,-0.063552,0.230785,0.298498,0.474089,0.848587,-0.487377,-0.218751,0.48893,-0.128704,-0.178635,-0.050356,-0.069564,-0.36943,1
0.964249,-3.426617,3.940371,-1.881881,0.170218,-0.176342,-0.612753,-1.513022,0.115462,-0.206096,-0.305822,1.080725,-0.14234,-0.060517,-0.441797,0.551873,0.221693,0.086432,-0.116204,0.904035,0.26939,0.54772,-0.320193,0.489803,-0.0668,-0.49581,0.381899,0.029431,0.027145,0.41605,-0.252701,0.00473,-0.456756,-0.222201,0.411386,0.342339,-0.353355,-0.048449,0.515668,-0.449551,0.15381,-0.242254,0
1.496219,-2.535334,3.003505,-0.963937,0.038023,-0.964816,-0.174957,-2.076567,0.234172,0.776274,-0.310641,0.785332,-0.509682,-0.056759,-0.344053,0.485743,0.863808,0.763462,-0.009665,0.060092,-0.067469,0.083891,-0.994632,-0.897386,-0.385405,-0.904884,0.547903,0.121681,0.431735,1.230065,0.018166,0.272975,-0.401343,-0.007429,0.358094,-0.307716,0.056276,-0.041218,-0.013593,-0.058887,0.797659,-0.644576,0
-4.534838,-1.87668,-3.006409,1.816043,-3.836151,1.470852,2.187791,-3.651435,2.260623,-0.000216,-0.805049,-2.900459,-0.221526,0.730298,0.722766,-0.588422,-1.023577,-1.297256,0.819835,1.383315,-0.414441,1.007706,-1.002121,-1.032041,0.792169,0.360648,-0.548715,0.02361,-1.060392,-0.270709,-0.921606,0.19735,-0.459476,1.771031,0.163376,1.091237,0.72132,2.282951,-0.755957,-0.420569,-0.377914,-0.202228,2
-3.718819,-0.049378,-1.717777,-0.091814,-0.622952,0.598568,0.900491,-1.899883,0.880622,-0.068239,0.153688,1.664538,1.8301,0.383456,0.457949,0.145965,1.261686,0.648987,0.523277,0.528012,-0.575657,-1.480298,-0.196747,0.065318,1.026423,-0.246082,-0.404826,-0.851363,0.622513,-0.41372,0.571531,0.130941,0.240443,-0.487184,-0.063327,0.347877,0.004874,0.134929,-0.185465,-0.297999,0.788713,-0.493824,2
3.490773,4.596011,0.13435,-1.703896,-3.968976,0.850279,1.876315,-0.440796,-1.461515,-0.131457,-1.486075,0.282406,-0.67378,0.81805,-0.610513,-0.604999,1.513363,0.509237,0.383765,-0.121632,0.097465,-0.316986,-0.347993,0.422826,-1.188951,-0.240763,0.350396,-0.316078,-0.041974,-1.125415,0.092992,0.036753,-1.123954,-0.327,0.580115,0.733833,0.132013,-0.644705,1.040191,-0.704078,-0.535515,-0.523711,7
0.538738,0.792674,1.369056,2.064535,-0.762455,-0.273305,-0.44246,-0.464681,-0.593257,-0.645932,0.434315,0.310202,0.432095,-0.666156,-0.382266,0.783369,0.286369,-1.842966,-0.820533,-1.237941,-1.15805,-0.956403,1.046289,-1.008326,-0.756488,0.835556,-0.788659,0.021253,0.381006,-0.138996,0.057709,1.178611,0.158127,1.401276,-0.937058,-0.023695,-0.420226,-0.085874,0.598199,-0.578599,-0.0525,0.818729,8
-3.930305,-0.327731,-0.881995,-0.286272,-1.11926,-0.275975,2.124561,-2.196667,1.940583,-0.356413,0.418702,1.751194,1.985767,0.134076,0.307972,0.826057,1.787547,-0.221583,0.729282,1.209638,-1.353878,-1.679981,-0.024501,-0.044148,0.853855,0.202991,-0.811072,-0.305677,0.409714,-0.081799,-0.068629,-0.212612,-0.386995,-1.193584,-0.268358,0.813901,-0.580467,-0.110387,-1.178276,0.292428,0.829705,-0.626257,2
0.348332,-2.443168,4.784709,-1.571519,0.763774,0.483481,-0.573449,-1.336229,-0.028257,-0.545405,-0.687475,0.789142,0.224767,0.184602,0.141591,-0.074019,-0.757417,0.362826,0.12499,0.713443,0.813792,-0.002076,-0.209332,0.440505,-0.076391,-0.380757,0.235379,0.059273,0.318557,0.292326,0.280188,-0.009768,0.068744,0.537188,0.177562,-0.003025,-0.214619,0.040144,0.193811,-0.534311,0.486051,-0.180239,0
-2.159463,-2.1373,-3.167294,1.804239,-2.886758,0.135969,2.963277,-0.14937,1.147591,-0.531259,-1.207385,-1.340237,1.470225,-0.29448,1.267383,-2.555376,-0.676889,0.511198,0.645134,-1.238392,0.844292,0.630873,0.515492,0.351085,0.51014,-0.336455,0.550932,0.763599,0.000879,-0.231841,0.071449,-1.044947,0.4942,-0.353991,-1.106409,-0.761043,-0.918802,-1.054802,0.206732,0.126073,0.244392,0.210019,1
-2.830984,-0.08593,-0.489445,0.407742,-1.072724,0.142603,0.804523,-2.38553,0.549034,-0.090132,-0.213994,0.057588,1.835563,1.154154,1.005983,0.03892,1.011534,-0.110253,0.337853,0.088162,-0.887356,-1.280161,-0.863832,-0.404024,-0.296258,-0.08758,-0.370802,-0.641044,0.742148,-0.297289,0.269236,-0.327087,-0.084659,0.578664,0.701993,1.183624,-0.781661,0.312867,-0.786469,-0.249292,0.024225,-0.952087,2
0.601027,-2.813571,-1.055672,0.297955,-0.511483,1.090238,-2.119012,1.020975,-0.823356,0.204996,0.040113,0.461004,0.850823,2.08337,0.560602,1.236367,0.263238,-0.431343,-0.755267,-0.428065,-0.050363,0.13264,-0.045674,-0.338344,0.653815,-0.237727,0.015223,-0.376858,-0.608086,1.230943,-0.451944,0.571416,0.412364,-0.507819,-0.838424,0.50195,0.124599,0.043803,-0.230498,0.072674,-0.146145,-0.248263,6
-1.204831,-0.225455,0.97501,1.805573,2.655281,1.23307,-0.031646,-0.371971,-2.170039,-0.583553,-0.973152,-0.558935,-0.405549,0.596239,0.905063,-0.582282,-0.068835,-1.243734,0.182371,0.914125,-1.277946,-0.393863,0.13262,1.379937,-0.143568,1.186254,-0.466385,-1.992081,-1.969971,1.663983,0.933842,-0.095231,-0.852768,0.870006,-0.179963,-0.19987,-0.260237,-0.705613,-0.425313,-0.276033,-0.29267,-0.274049,3
-1.908213,-1.284316,1.579253,2.129676,0.297813,-0.265019,-0.191538,0.289368,-1.417277,0.819475,1.60787,-0.09561,0.069594,-0.08024,0.061912,0.039095,0.823421,0.121159,0.43403,0.725121,-0.256097,0.209165,0.478783,-0.110931,0.290929,0.226675,-0.320496,-0.413219,-0.049688,0.943281,0.194835,1.24109,0.509412,0.551094,1.088758,0.736021,0.245893,-0.349,-0.246639,0.280845,0.396161,0.139146,3
6.620927,6.360936,0.915421,-2.585483,-8.238508,5.318694,6.793448,1.564179,-5.414265,2.204944,-1.304671,2.46992,-0.396765,2.463029,-0.815568,-0.251515,2.477311,0.919424,1.956782,3.558288,1.95882,-0.05977,-0.838948,0.419151,-3.57726,0.247436,1.075259,1.112459,-0.09373,-0.121852,1.182671,-0.242234,0.405067,0.012697,-0.68614,0.297064,-0.136316,0.25364,-0.407268,0.239521,-0.016425,0.352243,7
-1.684449,-0.356283,1.844737,1.58975,0.572383,-0.095659,-0.595432,-0.05522,-1.556582,-0.091448,0.175631,-0.216136,0.546119,0.577547,0.448351,-0.28293,-0.008062,0.048033,0.130866,0.210896,-0.28584,-0.416808,-0.881214,0.085647,-0.32013,0.464559,-0.216145,-0.588495,-0.595767,0.337774,-0.101222,1.051863,1.212673,0.493266,0.241639,0.477084,0.922038,-0.06683,-0.340514,0.522399,0.407659,0.087309,3
-2.051421,-1.130768,1.153731,2.209471,0.52583,-0.273037,0.780337,-0.043572,-1.587707,1.624475,0.946754,-1.052644,-0.00843,0.58924,0.388655,-0.885469,1.042992,0.653364,0.742538,0.018939,-0.389727,-0.101921,-0.135229,-0.095675,0.602731,0.123352,-0.235634,-0.486274,-0.199662,0.134265,0.083004,1.132633,0.570987,0.083718,0.391334,0.351848,0.17425,-0.20044,0.013576,0.034244,-0.177318,0.095783,3
4.175332,-1.730659,-2.041731,0.010076,1.707158,-0.17863,-0.465367,-0.336495,1.621668,0.894157,-0.118643,0.233716,1.117459,0.847012,0.582111,-0.399794,0.332104,-0.294719,0.62884,0.66107,-0.013333,-0.919414,-1.090083,1.504171,-0.404676,0.801721,0.084036,0.845763,-1.434955,-1.123299,-1.048946,-0.133242,0.500873,0.247011,0.432525,0.323231,0.035683,0.128326,0.439155,-0.114314,-0.076074,0.705814,4
1.598621,-4.356277,-0.720752,0.698906,-0.070379,-0.290387,-1.020219,1.149429,-1.030003,1.388888,0.779524,-0.485248,-0.737794,0.517551,-0.609148,1.131362,0.986146,-0.978824,-0.502118,0.275369,-0.789052,1.6442,0.652088,-0.127952,0.052495,0.667991,-0.564594,0.041601,0.784434,0.338539,-0.4541,0.27727,0.231108,-0.255598,-0.012797,0.779977,0.47831,-0.342448,0.157082,-0.04177,-0.585399,-0.360622,6
1.108089,-3.235231,-0.782719,-1.007826,0.503217,-0.991612,-0.788374,1.291343,-1.509092,0.417784,0.389751,-1.124497,0.432686,0.727661,0.001167,0.728126,0.02907,-2.058491,-0.411807,0.716334,-0.553382,0.797098,0.269327,0.145718,-0.050843,0.73704,-0.392943,-0.158328,0.219746,0.259926,-0.310999,0.846191,0.604571,-0.057159,-0.160769,0.60719,-0.051354,-0.01899,0.380743,-0.299595,-0.233761,0.195586,6
1.368906,-3.877309,-0.606458,0.728231,-0.533851,0.155394,-1.475733,1.204547,-0.924623,0.888435,0.527857,-0.511482,-1.128198,0.399809,-0.684042,1.203,0.904411,-0.662235,-0.619032,-0.062572,-1.056746,1.783216,0.874535,-0.276116,-0.105546,1.052179,-0.693802,-0.069336,0.604962,-0.035799,0.033623,-0.762744,0.496263,-0.06564,-0.092677,0.904844,0.251627,-0.424025,0.167536,0.023316,-0.437735,-0.432469,6
3.23172,-1.683541,-2.732753,2.10053,1.676652,-0.134784,0.135314,1.044254,1.093681,1.360491,0.189799,0.594589,0.917697,0.664023,0.492148,-0.301222,0.321341,0.357363,0.586353,0.341784,0.521092,-0.990318,-0.691669,0.400453,0.235106,0.216055,0.182094,0.753263,-0.990215,-0.35856,-0.421759,-0.233477,0.577643,0.069904,0.938903,0.345004,0.915696,0.339303,-0.451532,0.257283,0.221295,-0.128565,4
-2.298028,0.538299,3.981156,1.471735,0.930042,-0.750046,0.080737,-0.149323,0.092627,0.124628,1.545537,0.386985,-0.039637,-1.107741,-0.43739,0.263463,0.083398,-0.082761,0.625267,1.480867,0.105308,0.214748,0.214524,-0.532365,-0.09584,0.127951,-0.203383,0.68115,0.658912,0.354856,0.102855,0.251245,-0.04146,-0.142242,0.630439,-0.245939,0.403387,0.214844,0.446142,-0.325131,0.585078,-0.058133,9
2.18941,0.97438,-1.694456,5.145952,0.910024,-1.757186,1.828329,0.835159,1.021828,-0.980411,-1.255521,1.269859,-0.312877,-0.922866,-0.763303,0.746225,0.454042,-0.135841,-0.649856,0.672859,-0.861301,0.764727,-0.490677,0.725061,-0.41747,0.017661,-0.210405,-0.641995,1.333687,-0.463467,0.348978,-0.54203,-0.092301,0.221649,-0.172708,-0.311443,0.347573,0.073383,-0.123224,0.221468,-0.031666,-0.144749,1
2.095167,1.928431,2.490436,0.251308,-0.315344,-1.260514,1.588838,0.535011,-0.934831,0.591361,-0.838325,-1.378976,-1.38254,0.542233,-0.421657,-0.649918,0.917477,0.045825,0.821358,1.632974,-0.580349,1.728467,-0.515742,1.646873,0.216211,0.127058,0.197861,0.674987,0.802132,-0.339656,-0.41454,0.292918,1.351638,-0.637027,0.398721,-0.361846,-0.057636,0.726604,-1.118283,0.154511,-0.236859,-0.17466,5
1.728261,-0.982316,3.657303,-1.578355,0.104858,-0.463953,-0.290495,-2.505725,0.201433,0.413889,-0.477903,0.475285,0.025374,0.273284,-0.276635,0.646637,-0.142421,-0.148192,-0.193254,-0.095455,0.266653,-0.372152,-0.554644,-1.431694,-0.077144,-0.68745,0.194312,0.183087,-0.114168,0.368952,-0.086776,0.807475,-0.548101,-0.222287,0.614236,-0.059842,-0.340014,-0.514526,-0.506104,0.578315,-0.10166,0.29746,0
-1.413402,0.071088,2.627922,0.526742,-0.154964,-0.735265,-0.697897,-0.829962,-0.140622,0.53166,1.370832,0.134737,-0.001395,-0.736289,-0.6436,1.267345,0.795872,-1.395033,-0.508678,0.76315,-0.42217,0.624709,0.20493,-0.723277,0.804203,-0.46736,0.212716,-0.389317,-0.209344,0.749745,0.667374,-1.173188,-0.172805,0.087,-0.453937,0.288155,0.118888,0.421837,0.448669,-0.222321,0.650674,-0.335145,9
-0.213001,1.855443,0.954001,-1.163224,-0.696945,-2.563816,1.349398,2.056695,-0.903314,-1.224329,-0.981541,-2.057397,-0.424931,1.134571,0.389391,0.229877,0.117152,-0.279793,-0.047372,1.101008,-0.853934,1.18155,-0.286296,0.579499,1.34797,-0.573163,0.024721,-1.178346,0.393406,0.131151,0.59661,0.256838,0.098019,-0.349796,0.69881,0.254584,0.025975,0.304441,0.367043,0.246354,1.617963,0.752114,5
-3.33239,-1.237724,-3.387441,0.368674,-1.423875,0.937641,0.962257,-2.245314,-0.167518,0.393385,-0.835132,0.209398,1.435236,0.513088,0.717262,-1.146337,1.042133,0.60663,0.30489,-0.469225,-0.829446,-0.272344,-0.581059,0.961525,0.979329,-0.188293,-0.348033,-1.210324,1.164421,-0.65444,-0.304217,-0.854781,0.464939,0.039043,-0.987527,0.639019,-0.101948,-0.375485,-1.094689,0.548187,0.491116,-0.68381,2
0.547516,1.684646,0.033388,1.561155,1.089214,-0.173406,-0.890201,0.546487,-1.885511,-0.799735,-1.021218,0.427361,0.191326,-1.122652,-0.347594,-1.274951,-0.456465,-0.742696,0.028421,-0.141438,-0.543256,-0.330699,-1.607378,-0.339342,0.840763,-0.452488,0.367431,-0.456506,-2.471,0.399057,-0.435478,0.689401,0.041988,0.59931,-0.152906,0.178174,-0.069053,-0.601991,-0.078815,0.45771,-0.159523,0.321002,8
-4.050065,-0.696296,-1.935519,-1.318512,-0.550445,-0.421136,1.025464,-1.109065,-0.41894,-0.122936,0.393396,1.022856,1.294979,-0.617748,0.180669,-0.465697,1.166352,0.566383,0.530397,0.609929,-0.525749,-0.766146,-0.074598,0.599514,1.349072,-0.350782,-0.229663,-1.152542,0.564743,0.203425,0.23875,0.443944,0.602304,0.225719,-0.265933,-0.258511,0.303746,-0.014609,0.188276,-0.074974,-0.053118,0.060522,2
1.638977,-2.022019,4.510026,-2.154322,1.206752,0.864366,-0.58824,-1.747358,0.118673,-0.076502,-1.003846,0.434255,-0.265424,0.115521,0.120429,-0.333031,-0.775919,0.000254,0.014322,0.724373,0.696511,0.307649,-0.206112,0.410995,0.187993,-0.473362,0.179429,-0.737981,0.019755,0.623579,0.17661,0.012544,-1.12669,0.152479,-0.164071,0.34305,0.235222,-0.012288,0.14219,-0.07669,-0.106531,-0.29542,0
-0.323385,-3.881105,3.536209,-0.568638,-0.508915,-0.353779,-0.233134,-1.735194,0.098559,0.535698,0.232943,1.278139,-0.4421,-0.12045,-0.972986,1.201888,1.405501,-0.041265,-0.244243,0.743177,-0.620315,0.682491,-0.371927,0.109958,-0.018528,-0.148836,0.069791,0.215868,0.232924,-0.096976,-0.277525,-0.160796,-0.133224,-0.627552,0.558798,0.366376,-0.066921,0.186264,0.051875,-0.300006,0.157308,-0.527022,0
1.611991,0.188586,-3.004045,2.965424,1.191339,-2.566073,1.837343,0.330506,-0.179482,0.166876,-0.139462,0.128744,-0.262597,-0.241277,-0.137934,0.446806,0.517834,0.910887,-0.101429,0.170849,0.040798,-0.14232,0.002575,0.644913,-0.527917,0.051718,-0.050707,-0.641572,0.675766,0.34018,0.238358,0.206022,0.147528,1.004806,0.003871,0.044782,0.494412,-0.096996,0.373051,-0.346809,0.002066,-0.218686,1
6.14775,4.797548,1.212091,-2.288452,-5.480924,3.150786,4.7974,0.28356,-2.912153,1.449467,-1.089559,1.005645,-0.587674,1.154761,-0.597305,0.078351,0.702013,0.892722,0.471873,0.64553,1.161677,0.009196,-0.195185,-0.342655,-0.819905,0.005433,0.033767,-0.887863,-0.131217,-0.694232,-0.500994,-0.398976,-0.4651,-0.979803,1.470114,0.144014,-0.675239,0.058603,-0.071912,-0.065329,0.177834,-0.063542,7
