@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
98.726896,-15.588457,-38.105118,-17.320508,-91.798693,22.51666,-15.588457,-1.732051,-8.660254,10.392305,5
83.138439,-15.588457,-102.190998,-57.157677,-58.889727,-43.30127,29.444864,53.693575,-5.196152,60.621778,6
100.458947,-17.320508,-51.961524,-8.660254,-76.210236,36.373067,-19.052559,15.588457,17.320508,17.320508,5
74.478185,-15.588457,-39.837169,-34.641016,-60.621778,6.928203,24.248711,-8.660254,10.392305,17.320508,0
103.923048,1.732051,-29.444864,19.052559,-20.78461,12.124356,10.392305,-8.660254,15.588457,98.726896,9
50.229473,-12.124356,-12.124356,-64.08588,-39.837169,13.856406,17.320508,-15.588457,-6.928203,72.746134,8
83.138439,38.105118,-58.889727,-50.229473,-15.588457,32.908965,1.732051,-1.732051,8.660254,67.549981,9
64.08588,1.732051,-3.464102,-91.798693,-25.980762,25.980762,34.641016,-8.660254,-12.124356,143.760217,8
20.78461,-29.444864,-36.373067,-62.353829,-27.712813,-8.660254,-8.660254,12.124356,60.621778,31.176915,4
107.38715,6.928203,-55.425626,-79.674337,-77.942286,5.196152,-8.660254,1.732051,-50.229473,90.066642,1
19.052559,8.660254,1.732051,-48.497423,22.51666,51.961524,-3.464102,12.124356,34.641016,3.464102,7
36.373067,8.660254,22.51666,-39.837169,22.51666,84.87049,-27.712813,25.980762,8.660254,-3.464102,7
91.798693,-31.176915,-13.856406,-88.334591,-31.176915,65.817931,32.908965,38.105118,-13.856406,126.439709,3
116.047404,-6.928203,-51.961524,-6.928203,-60.621778,12.124356,-38.105118,0,31.176915,12.124356,5
90.066642,22.51666,-31.176915,-93.530744,-83.138439,15.588457,25.980762,20.78461,-51.961524,69.282032,1
77.942286,-3.464102,-53.693575,-10.392305,-45.033321,-31.176915,12.124356,-0,45.033321,45.033321,0
100.458947,-22.51666,-58.889727,-38.105118,-77.942286,1.732051,8.660254,1.732051,24.248711,29.444864,0
72.746134,5.196152,-38.105118,-93.530744,1.732051,53.693575,13.856406,79.674337,-25.980762,109.119201,2
71.014083,27.712813,-65.817931,-83.138439,-22.51666,46.765372,31.176915,76.210236,-38.105118,107.38715,2
34.641016,22.51666,19.052559,-32.908965,-3.464102,90.066642,-6.928203,13.856406,-25.980762,1.732051,7
55.425626,-1.732051,5.196152,-53.693575,-13.856406,-13.856406,13.856406,-17.320508,5.196152,105.655099,8
95.262794,-19.052559,-25.980762,-90.066642,-15.588457,25.980762,20.78461,76.210236,-24.248711,122.975607,2
60.621778,-12.124356,-71.014083,8.660254,-41.569219,-32.908965,17.320508,-29.444864,43.30127,5.196152,0
100.458947,6.928203,-46.765372,-74.478185,-72.746134,-22.51666,-3.464102,-17.320508,-51.961524,77.942286,1
77.942286,24.248711,-57.157677,-74.478185,-19.052559,55.425626,19.052559,69.282032,-36.373067,100.458947,2
62.353829,-38.105118,-91.798693,-84.87049,-77.942286,-27.712813,32.908965,58.889727,3.464102,29.444864,6
88.334591,-27.712813,-32.908965,-69.282032,-51.961524,58.889727,31.176915,38.105118,-27.712813,121.243557,3
112.583302,-25.980762,-12.124356,-19.052559,13.856406,-20.78461,-3.464102,31.176915,17.320508,117.779455,3
50.229473,-8.660254,10.392305,8.660254,41.569219,67.549981,-25.980762,-5.196152,8.660254,0,7
114.315353,-3.464102,-36.373067,-96.994845,-20.78461,46.765372,17.320508,19.052559,13.856406,121.243557,3
83.138439,-27.712813,-39.837169,-72.746134,-31.176915,50.229473,19.052559,25.980762,0,124.707658,3
20.78461,-5.196152,-62.353829,-64.08588,-57.157677,-31.176915,-3.464102,3.464102,60.621778,-8.660254,4
71.014083,-1.732051,-121.243557,-50.229473,-48.497423,-45.033321,32.908965,62.353829,15.588457,41.569219,6
86.60254,-24.248711,-105.655099,-72.746134,-74.478185,-22.51666,29.444864,41.569219,0,67.549981,6
71.014083,-27.712813,-88.334591,-46.765372,-65.817931,-32.908965,22.51666,51.961524,3.464102,12.124356,6
43.30127,12.124356,-64.08588,-46.765372,-46.765372,41.569219,5.196152,25.980762,19.052559,-0,4
110.851252,-17.320508,-25.980762,20.78461,-48.497423,36.373067,-1.732051,-25.980762,13.856406,72.746134,9
93.530744,6.928203,-69.282032,-90.066642,-90.066642,46.765372,-1.732051,13.856406,-43.30127,69.282032,1
91.798693,-25.980762,-57.157677,-32.908965,-65.817931,1.732051,-22.51666,20.78461,22.51666,25.980762,5
84.87049,32.908965,-65.817931,-20.78461,-50.229473,-19.052559,22.51666,8.660254,62.353829,29.444864,0
83.138439,6.928203,-34.641016,-6.928203,-13.856406,15.588457,-22.51666,20.78461,25.980762,90.066642,9
105.655099,-0,-65.817931,-27.712813,-64.08588,8.660254,-48.497423,31.176915,12.124356,3.464102,5
114.315353,10.392305,-41.569219,-119.511506,-36.373067,72.746134,-8.660254,64.08588,-29.444864,91.798693,2
58.889727,-3.464102,5.196152,-102.190998,-24.248711,17.320508,24.248711,-13.856406,-8.660254,122.975607,8
95.262794,6.928203,-45.033321,-51.961524,-12.124356,1.732051,34.641016,98.726896,-36.373067,133.367912,2
71.014083,6.928203,-31.176915,-20.78461,-22.51666,8.660254,5.196152,15.588457,53.693575,5.196152,0
64.08588,13.856406,-48.497423,-6.928203,-17.320508,-45.033321,5.196152,0,57.157677,32.908965,0
81.406388,22.51666,-22.51666,-86.60254,-72.746134,-8.660254,25.980762,-6.928203,-67.549981,65.817931,1
29.444864,34.641016,25.980762,-50.229473,0,84.87049,-8.660254,31.176915,-5.196152,-6.928203,7
60.621778,-3.464102,-102.190998,-39.837169,-53.693575,-27.712813,31.176915,50.229473,12.124356,39.837169,6
95.262794,-10.392305,-36.373067,-90.066642,-32.908965,77.942286,17.320508,57.157677,-12.124356,143.760217,3
91.798693,17.320508,-58.889727,-43.30127,-43.30127,-31.176915,41.569219,45.033321,-64.08588,129.903811,2
114.315353,25.980762,-57.157677,-103.923048,-77.942286,43.30127,3.464102,24.248711,-32.908965,83.138439,1
31.176915,5.196152,25.980762,-43.30127,-8.660254,109.119201,-25.980762,12.124356,8.660254,-17.320508,7
39.837169,-10.392305,-39.837169,-55.425626,-24.248711,8.660254,31.176915,8.660254,41.569219,67.549981,4
67.549981,-17.320508,-116.047404,-76.210236,-62.353829,-25.980762,48.497423,39.837169,3.464102,13.856406,6
83.138439,-10.392305,-32.908965,-105.655099,-12.124356,48.497423,32.908965,17.320508,6.928203,128.17176,3
60.621778,10.392305,-39.837169,-81.406388,-58.889727,-10.392305,60.621778,-17.320508,-77.942286,57.157677,1
79.674337,3.464102,-55.425626,-86.60254,-15.588457,58.889727,24.248711,39.837169,10.392305,107.38715,3
102.190998,38.105118,-57.157677,-25.980762,-13.856406,5.196152,-3.464102,17.320508,38.105118,62.353829,9
107.38715,36.373067,-22.51666,-100.458947,-62.353829,46.765372,0,27.712813,-48.497423,116.047404,1
19.052559,24.248711,10.392305,-55.425626,13.856406,62.353829,-19.052559,60.621778,22.51666,3.464102,7
102.190998,-36.373067,-84.87049,-65.817931,-93.530744,-27.712813,15.588457,34.641016,-15.588457,74.478185,6
55.425626,13.856406,-5.196152,-79.674337,-32.908965,31.176915,24.248711,5.196152,-5.196152,138.564065,8
38.105118,-15.588457,-53.693575,-67.549981,-34.641016,1.732051,15.588457,-6.928203,69.282032,38.105118,4
105.655099,-34.641016,-8.660254,-67.549981,-48.497423,74.478185,22.51666,48.497423,-12.124356,122.975607,3
86.60254,17.320508,-34.641016,-103.923048,-57.157677,10.392305,32.908965,31.176915,6.928203,83.138439,1
38.105118,-10.392305,-38.105118,-46.765372,-17.320508,3.464102,5.196152,-8.660254,64.08588,25.980762,4
74.478185,6.928203,-50.229473,8.660254,0,-36.373067,-3.464102,-20.78461,69.282032,10.392305,0
116.047404,-24.248711,-65.817931,-10.392305,-93.530744,-3.464102,-19.052559,-1.732051,-3.464102,34.641016,5
100.458947,-17.320508,-29.444864,-67.549981,-36.373067,64.08588,27.712813,36.373067,-20.78461,103.923048,3
96.994845,-25.980762,-91.798693,-84.87049,-77.942286,-38.105118,45.033321,34.641016,-20.78461,74.478185,6
91.798693,32.908965,-69.282032,-43.30127,-17.320508,27.712813,-5.196152,15.588457,39.837169,69.282032,9
79.674337,-41.569219,-98.726896,-64.08588,-90.066642,-1.732051,32.908965,24.248711,0,45.033321,6
107.38715,34.641016,-31.176915,-93.530744,-50.229473,90.066642,-22.51666,32.908965,-5.196152,136.832014,1
25.980762,32.908965,15.588457,-64.08588,19.052559,83.138439,-13.856406,29.444864,1.732051,-5.196152,7
95.262794,-27.712813,-57.157677,-19.052559,-53.693575,15.588457,-51.961524,22.51666,27.712813,20.78461,5
51.961524,-29.444864,-46.765372,-57.157677,-29.444864,8.660254,64.08588,-1.732051,48.497423,60.621778,4
22.51666,-15.588457,-60.621778,-50.229473,-48.497423,-45.033321,19.052559,-24.248711,62.353829,1.732051,4
36.373067,36.373067,12.124356,-45.033321,-27.712813,51.961524,-13.856406,69.282032,-36.373067,-15.588457,7
100.458947,38.105118,-64.08588,-109.119201,-17.320508,65.817931,12.124356,90.066642,-27.712813,135.099963,2
51.961524,5.196152,-45.033321,-27.712813,-8.660254,-13.856406,25.980762,-20.78461,-5.196152,90.066642,8
102.190998,24.248711,-19.052559,-102.190998,6.928203,24.248711,34.641016,100.458947,-20.78461,119.511506,2
72.746134,5.196152,-57.157677,-74.478185,-25.980762,72.746134,12.124356,69.282032,-32.908965,117.779455,2
90.066642,-58.889727,-32.908965,8.660254,-57.157677,43.30127,-38.105118,-15.588457,22.51666,-24.248711,5
32.908965,12.124356,32.908965,-29.444864,29.444864,90.066642,-27.712813,-3.464102,-3.464102,-1.732051,7
112.583302,-12.124356,-17.320508,-5.196152,-43.30127,45.033321,-8.660254,-20.78461,6.928203,105.655099,9
116.047404,-13.856406,-64.08588,-24.248711,-83.138439,20.78461,-53.693575,15.588457,19.052559,0,5
45.033321,-12.124356,-43.30127,-31.176915,-17.320508,39.837169,19.052559,22.51666,41.569219,67.549981,4
45.033321,36.373067,-13.856406,-50.229473,-12.124356,8.660254,19.052559,8.660254,19.052559,88.334591,8
31.176915,5.196152,6.928203,-93.530744,-27.712813,38.105118,10.392305,-12.124356,-8.660254,119.511506,8
53.693575,-3.464102,-48.497423,-24.248711,1.732051,8.660254,-3.464102,15.588457,51.961524,29.444864,4
119.511506,-8.660254,-38.105118,17.320508,-20.78461,-1.732051,-38.105118,-8.660254,25.980762,67.549981,9
88.334591,-8.660254,-53.693575,-6.928203,-50.229473,-19.052559,1.732051,-1.732051,34.641016,13.856406,0
58.889727,0,-3.464102,-84.87049,-31.176915,41.569219,17.320508,-10.392305,3.464102,142.028166,8
124.707658,1.732051,-22.51666,-45.033321,-58.889727,74.478185,10.392305,-13.856406,-1.732051,93.530744,9
53.693575,0,-5.196152,-46.765372,-22.51666,20.78461,27.712813,-8.660254,-1.732051,93.530744,8
109.119201,-29.444864,-76.210236,-38.105118,-93.530744,-31.176915,13.856406,-1.732051,34.641016,-3.464102,0
24.248711,8.660254,5.196152,-91.798693,-25.980762,67.549981,48.497423,3.464102,-1.732051,45.033321,1
93.530744,22.51666,6.928203,-83.138439,-8.660254,32.908965,32.908965,58.889727,-27.712813,65.817931,2
109.119201,5.196152,-19.052559,-69.282032,-34.641016,88.334591,-10.392305,31.176915,8.660254,77.942286,3
12.124356,5.196152,-86.60254,-100.458947,-83.138439,36.373067,5.196152,22.51666,81.406388,27.712813,4
88.334591,-46.765372,-74.478185,-17.320508,-25.980762,29.444864,-25.980762,25.980762,25.980762,-25.980762,5
72.746134,-24.248711,-38.105118,-48.497423,-76.210236,-74.478185,41.569219,19.052559,-15.588457,81.406388,6
27.712813,12.124356,6.928203,-32.908965,-12.124356,84.87049,-29.444864,20.78461,-13.856406,-19.052559,7
76.210236,-5.196152,-31.176915,-62.353829,1.732051,29.444864,10.392305,36.373067,8.660254,121.243557,8
98.726896,-20.78461,-57.157677,27.712813,-62.353829,39.837169,-51.961524,-58.889727,57.157677,25.980762,9
64.08588,-31.176915,-58.889727,-13.856406,-13.856406,-3.464102,13.856406,-10.392305,51.961524,-13.856406,0
62.353829,-10.392305,-45.033321,-100.458947,-76.210236,19.052559,36.373067,46.765372,-27.712813,41.569219,1
109.119201,3.464102,-6.928203,-86.60254,-22.51666,51.961524,31.176915,57.157677,-45.033321,76.210236,2
119.511506,3.464102,-10.392305,-72.746134,-53.693575,81.406388,-12.124356,46.765372,-3.464102,55.425626,3
1.732051,-3.464102,-65.817931,-95.262794,-105.655099,29.444864,20.78461,8.660254,62.353829,20.78461,4
93.530744,6.928203,-105.655099,-58.889727,-20.78461,-15.588457,-1.732051,71.014083,25.980762,0,5
69.282032,-31.176915,-22.51666,-48.497423,-93.530744,-74.478185,24.248711,12.124356,-8.660254,51.961524,6
53.693575,-24.248711,6.928203,5.196152,32.908965,57.157677,-39.837169,3.464102,19.052559,-20.78461,7
77.942286,-10.392305,-65.817931,-20.78461,-46.765372,36.373067,51.961524,29.444864,-13.856406,36.373067,8
76.210236,0,-48.497423,27.712813,-39.837169,32.908965,-57.157677,-48.497423,46.765372,10.392305,9
103.923048,-31.176915,-67.549981,-22.51666,-100.458947,-6.928203,12.124356,-22.51666,38.105118,-13.856406,0
34.641016,-19.052559,-53.693575,-84.87049,-79.674337,-12.124356,62.353829,32.908965,-39.837169,31.176915,1
76.210236,25.980762,6.928203,-88.334591,25.980762,27.712813,5.196152,51.961524,-31.176915,72.746134,2
126.439709,-3.464102,-17.320508,-79.674337,-20.78461,77.942286,-15.588457,55.425626,19.052559,76.210236,3
31.176915,34.641016,-34.641016,-48.497423,-48.497423,34.641016,-3.464102,-29.444864,98.726896,45.033321,4
100.458947,1.732051,-100.458947,-58.889727,-22.51666,-8.660254,13.856406,79.674337,31.176915,1.732051,5
64.08588,-13.856406,-39.837169,-43.30127,-79.674337,-67.549981,31.176915,5.196152,-10.392305,48.497423,6
64.08588,-27.712813,-53.693575,12.124356,-13.856406,60.621778,-62.353829,-27.712813,39.837169,-27.712813,7
77.942286,5.196152,-51.961524,-69.282032,-3.464102,12.124356,6.928203,17.320508,6.928203,100.458947,8
91.798693,-25.980762,-25.980762,51.961524,-48.497423,-3.464102,-51.961524,-51.961524,51.961524,41.569219,9
72.746134,-22.51666,-57.157677,-19.052559,-57.157677,-22.51666,5.196152,-5.196152,41.569219,-0,0
64.08588,8.660254,-69.282032,13.856406,-22.51666,6.928203,-48.497423,-51.961524,67.549981,13.856406,9
74.478185,-31.176915,-83.138439,-58.889727,-62.353829,5.196152,-31.176915,32.908965,57.157677,-10.392305,5
83.138439,-51.961524,-77.942286,-39.837169,-24.248711,46.765372,-5.196152,76.210236,0,-29.444864,5
112.583302,-25.980762,-76.210236,-53.693575,-88.334591,-76.210236,31.176915,17.320508,17.320508,69.282032,6
91.798693,-17.320508,-95.262794,-43.30127,3.464102,17.320508,-1.732051,53.693575,32.908965,-25.980762,5
103.923048,-19.052559,-55.425626,-24.248711,-60.621778,-10.392305,10.392305,6.928203,43.30127,8.660254,0
88.334591,-15.588457,-39.837169,-15.588457,-58.889727,57.157677,-29.444864,-34.641016,64.08588,50.229473,9
72.746134,36.373067,-50.229473,-55.425626,-8.660254,22.51666,19.052559,58.889727,19.052559,103.923048,8
62.353829,-12.124356,-46.765372,15.588457,-46.765372,8.660254,-50.229473,-51.961524,51.961524,15.588457,9
79.674337,12.124356,-48.497423,-50.229473,5.196152,27.712813,5.196152,43.30127,27.712813,98.726896,8
22.51666,12.124356,-86.60254,-96.994845,-76.210236,51.961524,-10.392305,-1.732051,76.210236,-10.392305,4
38.105118,-1.732051,1.732051,-55.425626,-10.392305,48.497423,58.889727,-0,19.052559,53.693575,1
57.157677,-24.248711,-39.837169,24.248711,-39.837169,12.124356,-46.765372,-13.856406,60.621778,-19.052559,7
53.693575,3.464102,-32.908965,22.51666,-1.732051,-1.732051,-36.373067,-19.052559,65.817931,17.320508,7
103.923048,-13.856406,-17.320508,-58.889727,-5.196152,31.176915,-39.837169,36.373067,43.30127,65.817931,3
74.478185,-39.837169,-83.138439,-48.497423,-27.712813,32.908965,20.78461,67.549981,1.732051,-15.588457,5
39.837169,8.660254,-6.928203,-57.157677,-25.980762,50.229473,50.229473,-13.856406,0,38.105118,1
84.87049,-13.856406,-55.425626,-39.837169,-79.674337,-19.052559,24.248711,-13.856406,32.908965,1.732051,0
74.478185,-24.248711,-46.765372,-32.908965,-29.444864,5.196152,32.908965,10.392305,27.712813,-1.732051,0
93.530744,12.124356,6.928203,-110.851252,12.124356,41.569219,17.320508,41.569219,-15.588457,84.87049,2
109.119201,5.196152,-1.732051,-100.458947,-1.732051,55.425626,19.052559,65.817931,-17.320508,76.210236,2
19.052559,3.464102,6.928203,-38.105118,10.392305,60.621778,-45.033321,-5.196152,41.569219,-31.176915,7
45.033321,10.392305,-51.961524,-51.961524,-5.196152,41.569219,29.444864,34.641016,-3.464102,67.549981,8
86.60254,10.392305,-22.51666,-91.798693,13.856406,45.033321,19.052559,29.444864,-22.51666,100.458947,2
81.406388,-20.78461,-20.78461,-45.033321,-91.798693,-29.444864,1.732051,-29.444864,62.353829,17.320508,0
39.837169,22.51666,19.052559,-81.406388,-13.856406,43.30127,29.444864,3.464102,19.052559,83.138439,1
84.87049,-8.660254,-15.588457,-100.458947,-3.464102,34.641016,17.320508,31.176915,-22.51666,84.87049,2
93.530744,-20.78461,-32.908965,-36.373067,-76.210236,-79.674337,43.30127,13.856406,12.124356,84.87049,6
116.047404,5.196152,8.660254,-51.961524,-41.569219,69.282032,-15.588457,6.928203,15.588457,77.942286,3
119.511506,-1.732051,5.196152,-83.138439,-27.712813,98.726896,-27.712813,36.373067,15.588457,69.282032,3
25.980762,5.196152,10.392305,-17.320508,20.78461,64.08588,-57.157677,-3.464102,34.641016,-19.052559,7
100.458947,6.928203,13.856406,-64.08588,-29.444864,69.282032,-31.176915,17.320508,6.928203,67.549981,3
117.779455,17.320508,10.392305,-62.353829,-1.732051,90.066642,-31.176915,31.176915,29.444864,69.282032,3
41.569219,1.732051,-90.066642,-69.282032,-51.961524,67.549981,-27.712813,-15.588457,77.942286,-36.373067,4
65.817931,-20.78461,-76.210236,-36.373067,-62.353829,-64.08588,38.105118,27.712813,0,57.157677,6
67.549981,-6.928203,-36.373067,-45.033321,-84.87049,-58.889727,13.856406,-1.732051,-24.248711,58.889727,6
72.746134,-24.248711,-67.549981,-32.908965,-69.282032,-91.798693,24.248711,19.052559,15.588457,64.08588,6
29.444864,-5.196152,-53.693575,-98.726896,-90.066642,22.51666,-1.732051,10.392305,90.066642,48.497423,4
72.746134,-6.928203,-24.248711,32.908965,-45.033321,17.320508,-41.569219,-58.889727,48.497423,27.712813,9
10.392305,-10.392305,-31.176915,-74.478185,-67.549981,41.569219,69.282032,-5.196152,-32.908965,41.569219,1
116.047404,-25.980762,-114.315353,-39.837169,-48.497423,-17.320508,-32.908965,65.817931,65.817931,12.124356,5
74.478185,-17.320508,-45.033321,-32.908965,-57.157677,-27.712813,15.588457,-32.908965,55.425626,8.660254,0
53.693575,6.928203,-32.908965,-25.980762,-48.497423,64.08588,-29.444864,-48.497423,46.765372,20.78461,9
110.851252,-20.78461,-103.923048,-39.837169,-38.105118,15.588457,-27.712813,51.961524,65.817931,5.196152,5
103.923048,8.660254,12.124356,-105.655099,12.124356,46.765372,15.588457,53.693575,8.660254,77.942286,2
95.262794,-0,-29.444864,-38.105118,-12.124356,12.124356,20.78461,17.320508,-3.464102,121.243557,8
93.530744,-3.464102,-17.320508,-88.334591,-46.765372,36.373067,38.105118,41.569219,-67.549981,79.674337,2
83.138439,-10.392305,-51.961524,-15.588457,-58.889727,-13.856406,29.444864,-1.732051,43.30127,-0,0
91.798693,-31.176915,-51.961524,-32.908965,-93.530744,-6.928203,15.588457,-12.124356,20.78461,0,0
32.908965,17.320508,19.052559,-88.334591,-10.392305,76.210236,36.373067,0,24.248711,62.353829,1
34.641016,-3.464102,3.464102,-24.248711,-3.464102,67.549981,-41.569219,-22.51666,50.229473,-5.196152,7
65.817931,-25.980762,-41.569219,-27.712813,-95.262794,-69.282032,10.392305,24.248711,-12.124356,46.765372,6
117.779455,-8.660254,8.660254,-71.014083,-25.980762,91.798693,-27.712813,36.373067,20.78461,62.353829,3
55.425626,20.78461,-43.30127,-38.105118,-36.373067,-6.928203,60.621778,51.961524,-65.817931,50.229473,2
34.641016,-20.78461,-31.176915,-62.353829,-48.497423,55.425626,43.30127,36.373067,-34.641016,27.712813,1
62.353829,-29.444864,-43.30127,20.78461,-19.052559,53.693575,-55.425626,-34.641016,41.569219,-34.641016,7
13.856406,-22.51666,-58.889727,-96.994845,-90.066642,24.248711,15.588457,5.196152,77.942286,36.373067,4
90.066642,-41.569219,-5.196152,-39.837169,-122.975607,-58.889727,53.693575,-1.732051,-27.712813,95.262794,6
93.530744,10.392305,6.928203,-65.817931,-36.373067,72.746134,-34.641016,3.464102,-6.928203,46.765372,3
48.497423,-38.105118,-50.229473,-95.262794,-62.353829,46.765372,62.353829,36.373067,-36.373067,34.641016,1
96.994845,12.124356,-17.320508,-43.30127,-27.712813,46.765372,-27.712813,58.889727,6.928203,19.052559,3
62.353829,17.320508,-22.51666,25.980762,-48.497423,45.033321,-36.373067,-71.014083,60.621778,29.444864,9
